Hitter,Hitter ID,Swing,Pitcher,Pitcher ID,Pitch,Old Result,Diff,Inning,Outs,OBC,Home Score,Away Score,Batter WPA,Pitcher WPA,RBI,Run,Inning ID,Game ID,Session,Batter Team,Pitcher Team,Exact Result,Result at Neutral,Result All Neutral,Pitcher Responsible for Runner on 3rd Who Scored,Pitcher Responsible for Runner on 2nd Who Scored,Pitcher Responsible for Runner on 1st Who Scored,Pitcher Responsible for Batter Who Scored,PA Type
Francis Swagger,610,213,Holden Summers,10,685,LGO,472,B2,1,0,0,2,-2.53%,2.53%,0,0,16,2,1,BIS,LAC,LGO,LGO,LGO,,,,,1
Robbie,1745,532,Holden Summers,10,497,2B,35,B2,2,0,0,2,3.70%,-3.70%,0,1,16,2,1,BIS,LAC,2B,2B,2B,,,,,1
Phillip Mahooters,2253,750,Holden Summers,10,824,1B,74,B2,2,2,0,2,10.90%,-10.90%,1,0,16,2,1,BIS,LAC,1B,1B,1B,,10,,,1
Phillip Mahooters,2253,500,Holden Summers,10,404,SB,96,B2,2,1,1,2,1.29%,-1.29%,0,0,16,2,1,BIS,LAC,STEAL 2B,STEAL 2B,SB,,,,,4
Rocco Rudnikov,114,225,Holden Summers,10,460,K,235,B2,2,2,1,2,-5.98%,5.98%,0,0,16,2,1,BIS,LAC,K,K,FO,,,,,1
Hannibal Bligh,1724,223,Ben Bramly,238,215,HR,8,T3,0,0,1,2,11.83%,-11.83%,1,1,17,2,1,LAC,BIS,HR,HR,HR,,,,238,1
Roosevelt Sandoval,2789,415,Ben Bramly,238,1,RGO,414,T3,0,0,1,3,-1.72%,1.72%,0,0,17,2,1,LAC,BIS,RGO,RGO,RGO,,,,,1
Kevin James,2659,404,Ben Bramly,238,214,FO,190,T3,1,0,1,3,-1.56%,1.56%,0,0,17,2,1,LAC,BIS,FO,FO,FO,,,,,1
Emerson,703,944,Ben Bramly,238,645,K,299,T3,2,0,1,3,-1.30%,1.30%,0,0,17,2,1,LAC,BIS,K,K,K,,,,,1
Brian Taylor,1838,605,Holden Summers,10,753,BB,148,B3,0,0,1,3,4.11%,-4.11%,0,1,18,2,1,BIS,LAC,BB,BB,BB,,,,,1
Nicholas Fouss,1776,737,Holden Summers,10,363,K,374,B3,0,1,1,3,-4.06%,4.06%,0,0,18,2,1,BIS,LAC,K,PO,K,,,,,1
Fik Seiko,2207,804,Holden Summers,10,839,2B,35,B3,1,1,1,3,12.83%,-12.83%,0,1,18,2,1,BIS,LAC,2B,2B,2B,,,,,1
Dylan Green,305,707,Kenny Powers,2627,196,LGO,489,B3,1,6,1,3,-10.72%,10.72%,0,0,18,2,1,BIS,LAC,LGO,LGO,LGO,,,,,2
