Team,Opponent,Game ID,Season,Display Season,Session,HR,3B,2B,1B,BB,IBB,Auto BB,FO,SO,PO,RGO,LGO,DP,SB,CS,H,BF,IP,ER,RE24,WAR,WPA,300+ Pitches,400+ Pitches,Location
BEE,SEO,10011,10.0,S10,3,1,0,1,2,4,0,0,5,5,0,2,2,1,0,0,4,22,5.0,4,0.5566556655665565,0.029702543661962618,-0.321,9,4,Away
BEE,SEO,10040,10.0,S10,8,4,2,3,1,5,0,0,3,5,2,5,0,1,0,0,10,31,6.0,10,5.867986798679868,-0.4665072518326611,-0.29,11,5,Home
BEE,SSS,10004,10.0,S10,1,1,1,4,3,0,0,0,7,4,3,1,3,0,0,0,9,27,6.0,5,0.8679867986798678,0.01797127358213559,-0.21329999999999996,10,4,Home
BEE,SSS,10061,10.0,S10,13,0,1,0,1,0,0,0,3,3,1,4,6,0,0,1,2,19,6.0,0,-4.132013201320132,0.4908086930580298,0.7329,15,10,Away
BEE,ZAH,10050,10.0,S10,10,0,0,3,0,3,0,0,7,3,2,2,3,1,0,0,3,23,6.0,1,-3.1320132013201323,0.40244979899693223,0.4467000000000001,8,4,Home
BER,BAY,3001,3.0,S3,1,0,0,0,2,1,0,1,7,1,0,1,0,0,0,0,2,12,3.0,0,-2.5667486038852556,0.3190350586868575,0.0,2,2,Away
BER,BAY,3032,3.0,S3,8,1,0,0,4,3,0,0,6,7,1,3,1,0,0,0,5,26,6.0,5,-0.3433797909407661,0.16945174207379582,0.0,9,5,Home
BER,CCF,3025,3.0,S3,7,0,0,1,5,1,0,0,5,4,0,4,1,0,0,1,6,21,5.0,1,-3.262954565944876,0.4406224868080962,0.0,9,6,Away
BER,CCF,3054,3.0,S3,14,2,0,0,1,2,0,1,4,4,4,2,1,0,0,0,3,20,5.0,4,-0.6016260162601621,0.16409626545656947,0.0,10,4,Home
BER,CIN,3017,3.0,S3,5,3,0,1,4,1,0,1,2,8,1,1,3,0,1,0,8,24,5.0,7,2.398373983739838,-0.10992031858579221,0.0,10,7,Away
BER,CIN,3046,3.0,S3,12,5,0,1,1,3,0,0,3,5,1,0,5,1,0,0,7,24,5.0,7,2.3983739837398383,-0.11511700177731997,0.0,9,6,Home
