Team,Opponent,Game ID,Season,Display Season,Session,HR,3B,2B,1B,BB,IBB,FO,SO,Auto K,PO,RGO,LGO,GIDP,SB,CS,H,TB,PA,R,RBI,RE24,WAR,WPA,Location
JEF,SGP,6185,6.0,S6,14,2,0,1,6,4,0,4,3,1,2,3,4,2,4,0,9,16,29,4,4,0.6047297297297298,0.1950432983475137,0.1301,Away
JEF,WWC,6087,6.0,S6,7,2,0,4,5,2,1,6,6,0,0,3,2,1,0,0,11,21,30,5,5,1.6047297297297296,0.2866326530116049,-0.0304999999999999,Home
JUP,DAD,5022,5.0,S5,2,0,2,2,1,2,1,3,8,0,1,4,1,1,0,0,5,11,24,0,0,-4.023866348448688,-0.3027531723263488,-0.4869,Away
JUP,DAD,5154,5.0,S5,13,3,1,1,1,0,0,2,3,0,2,8,3,0,0,0,6,18,24,6,6,1.9761336515513124,0.2972468276736512,0.0819,Home
JUP,KTY,5119,5.0,S5,10,1,1,0,0,2,0,6,5,1,2,2,2,1,0,0,2,7,21,2,2,-2.023866348448688,-0.1152073551411637,-0.5354,Home
JUP,LMN,5128,5.0,S5,11,0,2,5,1,0,0,4,3,0,4,4,2,0,0,0,8,17,25,3,3,-0.5568004801852142,0.0481048087716035,0.4246999999999999,Home
JUP,MVM,5059,5.0,S5,5,1,0,0,2,2,0,2,7,1,6,0,3,0,0,0,3,6,23,1,1,-3.023866348448688,-0.2069045665979537,-0.4624,Home
JUP,NUL,5034,5.0,S5,3,3,2,0,6,4,0,3,6,2,1,1,1,0,0,0,11,24,27,6,6,4.19996953232113,0.5320845985654479,0.2435,Home
JUP,NUL,5165,5.0,S5,14,0,1,4,5,1,0,2,3,1,0,2,8,3,0,0,10,16,26,4,4,-0.0238663484486876,0.1055496162168612,0.1669,Away
JUP,PHB,5068,5.0,S5,6,2,4,5,3,1,0,2,6,2,3,2,4,1,0,0,14,33,32,10,10,5.976133651551312,0.7304579818464912,0.6082,Away
JUP,POR,5082,5.0,S5,7,4,0,0,0,2,0,6,4,1,3,2,3,0,0,0,4,16,24,4,4,-0.0238663484486876,0.0972468276736512,0.0724999999999999,Home
JUP,SAR,5047,5.0,S5,4,1,1,5,3,5,1,4,1,0,3,4,5,1,1,0,10,20,32,10,10,5.976133651551313,0.7346093761180962,0.2294,Away
JUP,TAC,5009,5.0,S5,1,0,2,1,4,4,0,4,3,0,4,3,3,1,0,0,7,12,28,4,4,-0.0238663484486878,0.1138524047600712,0.0095,Home
JUP,TAC,5142,5.0,S5,12,1,0,0,1,3,0,5,7,0,1,4,0,1,0,0,2,5,22,2,2,-2.023866348448688,-0.1110559608695587,-0.1570999999999999,Away
JUP,TAI,5103,5.0,S5,9,3,0,0,0,2,0,4,3,0,6,3,2,0,1,0,3,12,23,4,4,-0.0238663484486873,0.0972468276736512,0.0784,Away
JUP,TRA,5091,5.0,S5,8,5,3,3,1,5,0,7,6,0,2,3,0,0,0,0,12,36,35,12,12,7.976133651551312,0.9429121646613062,0.2408,Away
KGB,AND,9020,9.0,S9,5,2,0,4,0,2,0,4,2,0,0,5,1,2,0,1,6,16,20,4,4,1.125984251968504,0.1957098153363498,0.2812,Home
KGB,AND,9043,9.0,S9,11,2,0,1,6,3,0,4,2,0,6,8,9,3,1,1,9,16,41,2,2,-4.322834645669291,-0.2621029990431921,-0.8438,Away
KGB,ARR,9023,9.0,S9,6,2,0,1,1,2,0,5,4,0,4,1,4,0,1,0,4,11,24,2,2,-1.4488188976377954,-0.0459397586453277,-0.144,Away
KGB,ARR,9046,9.0,S9,12,2,1,3,1,2,0,2,5,0,0,4,3,0,0,1,7,18,23,5,5,2.125984251968504,0.307582871070564,0.0925,Home
KGB,BIR,9005,9.0,S9,2,1,0,1,3,4,0,1,6,0,1,4,4,2,1,0,5,9,25,2,2,-1.4488188976377951,-0.0419820734005897,-0.41,Away
KGB,BIR,9035,9.0,S9,9,1,0,1,2,3,0,6,2,0,3,3,3,1,0,0,4,8,24,3,3,-0.4488188976377951,0.0501025561099341,-0.1694,Home
