ID,Game ID,Season,Display Season,Session,Team,Franchise,Opponent,HR,3B,2B,1B,BB,IBB,FO,SO,Auto K,PO,RGO,LGO,GIDP,SB,CS,H,TB,PA,R,RBI,RE24,WAR,WPA,Location
609,4071,4.0,S4,9,CCS,CCS,LMN,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,2,3,4,2,2,2.4231356643304642,0.25728172327523846,0.1475,Home
609,4093,4.0,S4,12,CCS,CCS,FWG,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,3,0,1,0.5990654253870076,0.07113266017034478,0.00920000000000001,Away
609,5001,5.0,S5,1,KRB,KRB,WSH,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,4,4,1,1,0.13368657254511074,0.029974234340931064,0.09570000000000001,Away
609,5014,5.0,S5,2,KRB,KRB,CHI,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,3,0,0,-0.8884826378177897,-0.07639408096696397,-0.1578,Home
609,5025,5.0,S5,3,KRB,KRB,RKT,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,3,0,1,-0.6365961135852627,-0.05120542854371128,0.08179999999999998,Away
609,5037,5.0,S5,4,KRB,KRB,PPP,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,-0.3974763406940063,-0.03144484552619063,-0.024800000000000003,Home
609,5077,5.0,S5,7,KRB,KRB,SPR,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0.0611221156805733,0.014415000111267333,0.004899999999999998,Away
609,5114,5.0,S5,10,KRB,KRB,ISO,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,0,1,-0.564332296225984,-0.048130441079388395,-0.0563,Away
609,5121,5.0,S5,11,KRB,KRB,WWC,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,-0.4884826378177896,-0.04054547523856897,-0.08149999999999999,Home
609,5133,5.0,S5,12,KRB,KRB,WSH,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1.1087406793703396,0.11502546220863896,0.0992,Home
609,5146,5.0,S5,13,KRB,KRB,CHI,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2,0,1,0.7148768988999477,0.07979047843320476,0.0778,Away
609,5158,5.0,S5,14,KRB,KRB,RKT,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,-0.5941557050350961,-0.05111278196029961,-0.0949,Home
609,6036,6.0,S6,3,FRG,FRG,MVS,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,-0.46225066010840465,-0.03781442067493167,-0.09240000000000001,Home
609,6064,6.0,S6,5,FRG,FRG,CIM,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.198885978812689,-0.0156832752133145,-0.0248,Home
609,6082,6.0,S6,6,FRG,FRG,LIM,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,0,1,0.03143950660143724,0.011554595996052519,0.020699999999999996,Home
610,4009,4.0,S4,2,DDD,DDD,HON,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,-1.0965916379395733,-0.10217508537286132,-0.11760000000000001,Away
610,5110,5.0,S5,10,WWC,WWC,RKT,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,3,0,1,-0.42429616903110745,-0.029975434088295748,0.032200000000000006,Away
610,5121,5.0,S5,11,WWC,WWC,KRB,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,2,1,1,0.7846854128963188,0.08677132983284186,0.17720000000000002,Away
610,5135,5.0,S5,12,WWC,WWC,PPP,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2,2,1,0,0.4177694787817319,0.05007973642138319,0.014300000000000004,Home
610,5147,5.0,S5,13,WWC,WWC,TSA,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,2,3,1,0,-0.06323406425005418,0.006130776389809578,-0.009499999999999995,Away
610,5159,5.0,S5,14,WWC,WWC,YUM,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,5,2,1,2,2.0,0.20830278854321,0.32539999999999997,Home
610,6003,6.0,S6,1,WWC,WWC,SGP,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,-0.397771957625378,-0.031366550426629,-0.0721,Home
610,6029,6.0,S6,3,WWC,WWC,CBC,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,2,0,0,-0.3669923995656894,-0.02828859462066015,-0.1003,Away
610,6061,6.0,S6,5,WWC,WWC,MPD,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,3,0,0,-1.0140047145473254,-0.08878450345086936,-0.12160000000000001,Away
610,6076,6.0,S6,6,WWC,WWC,CWJ,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,0,0,-0.3874686777528886,-0.030336222439380067,-0.061399999999999996,Home
610,6087,6.0,S6,7,WWC,WWC,JEF,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,2,3,0,1,0.5838090288397308,0.07099687088783627,0.0669,Away
610,6119,6.0,S6,9,WWC,WWC,LID,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,2,0,0,-1.1963887122574797,-0.11122822588983916,-0.1991,Home
610,6132,6.0,S6,10,WWC,WWC,SAR,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,2,3,0,2,1.3736562786072881,0.149981595864592,0.1521,Home
610,7003,7.0,S7,1,MMA,MMA,FAP,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,4,2,1,1,0.23076923076923073,0.031429443026446305,0.08779999999999999,Away
610,7014,7.0,S7,2,MMA,MMA,CPR,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,3,0,0,-0.5208142250764516,-0.03955264258336032,-0.1265,Home
610,7041,7.0,S7,6,MMA,MMA,PBA,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,-0.8010380788365864,-0.0717512879341354,-0.036199999999999996,Home
610,7049,7.0,S7,7,SCG,SCG,TBL,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.24046936807711045,-0.01987067683294943,-0.0431,Away
610,7070,7.0,S7,9,SCG,SCG,CPR,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,4,3,1,2,0.450040410595685,0.057532820983853344,0.04269999999999999,Home
610,7076,7.0,S7,10,SCG,SCG,MMA,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,3,0,0,-0.6856993479027537,-0.056041154865990525,-0.062000000000000006,Away
610,7086,7.0,S7,11,SCG,SCG,FAP,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,2,1,1,0.22159025251909553,0.030511545201432788,0.13080000000000003,Home
610,7090,7.0,S7,12,SCG,SCG,TRI,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,6,3,1,1,1.2719028643625867,0.13971906636054354,0.21650000000000003,Home
