G,PA,AB,H,R,1B,2B,3B,HR,TB,RBI,BB,IBB,K,Auto K,SB,CS,SH,SF,GIDP,RGO,LGO,FO,PO,LO,AVG,OBP,SLG,OPS,ISO,BABIP,SB%,HR%,SO%,BB%,GB%,FB%,GB/FB,Avg Diff,nOBP,nSLG,RE24,WPA,GB_outs,FB_outs,Type,Season,Hitter ID,is_sub_row,Team,Last Team,WAR
4,8,7,1,1.0,1,0,0,0,1,1.0,1,0,4,2,0,0,0,0,0,0,1,0,1,0,0.14285714285714285,0.25,0.14285714285714285,0.39285714285714285,0.0,0.3333333333333333,,0.0,0.5,0.125,0.5,0.5,1.0,321.5,0.25,0.14285714285714285,-0.8703763849623174,0.0,1,1,SF,S3,322.0,False,FTP,FTP,-0.05560711145995523
3,9,9,3,3.0,1,0,1,1,8,1.0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0.3333333333333333,0.3333333333333333,0.8888888888888888,1.222222222222222,0.5555555555555556,0.6666666666666666,,0.1111111111111111,0.5555555555555556,0.0,1.0,0.0,,288.44444444444446,0.3333333333333333,0.8888888888888888,-0.3739706231901794,0.0,1,0,SF,S3,323.0,False,FTP,FTP,-0.002037719403206856
2,6,5,2,1.0,0,1,1,0,5,1.0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0.4,0.3333333333333333,1.0,1.3333333333333333,0.6,0.4,,0.0,0.16666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.5,246.83333333333334,0.3333333333333333,1.0,0.32753059073112467,0.0,1,2,WC,S3,324.0,False,FTP,FTP,0.05632595435031986
12,26,26,3,3.0,0,0,1,2,11,2.0,0,0,12,2,0,0,0,0,1,1,2,5,2,0,0.11538461538461539,0.11538461538461539,0.4230769230769231,0.5384615384615384,0.3076923076923077,0.08333333333333333,,0.07692307692307693,0.46153846153846156,0.0,0.36363636363636365,0.6363636363636364,0.5714285714285714,283.3333333333333,0.11538461538461539,0.4230769230769231,-6.745342371218787,0.0,4,7,XB,S3,325.0,False,2TM,FTP,-0.5723850242539801
7,16,16,1,1.0,0,0,1,0,3,0.0,0,0,9,2,0,0,0,0,0,0,1,3,2,0,0.0625,0.0625,0.1875,0.25,0.125,0.14285714285714285,,0.0,0.5625,0.0,0.16666666666666666,0.8333333333333334,0.2,276.7857142857143,0.0625,0.1875,-5.0252246117502555,0.0,1,5,XB,S3,325.0,True,SCB,SCB,-0.43966140710247253
5,10,10,2,2.0,0,0,0,2,8,2.0,0,0,3,0,0,0,0,0,1,1,1,2,0,0,0.2,0.2,0.8,1.0,0.6000000000000001,0.0,,0.2,0.3,0.0,0.6,0.4,1.5,292.5,0.2,0.8,-1.7201177594685313,0.0,3,2,XB,S3,325.0,True,FTP,FTP,-0.1327236171515075
4,7,7,4,4.0,0,1,0,3,14,6.0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0.5714285714285714,0.5714285714285714,2.0,2.571428571428571,1.4285714285714286,0.5,,0.42857142857142855,0.2857142857142857,0.0,1.0,0.0,,112.0,0.5714285714285714,2.0,4.584797635022881,0.0,1,0,MH,S3,328.0,False,FTP,FTP,0.4859814746590301
7,16,15,5,3.0,2,1,0,2,12,5.0,1,0,3,1,0,0,0,0,2,1,2,2,0,0,0.3333333333333333,0.375,0.8,1.175,0.46666666666666673,0.3,,0.125,0.1875,0.0625,0.7142857142857143,0.2857142857142857,2.5,237.6,0.375,0.8,0.650396718151169,0.0,5,2,MH,S3,330.0,False,FTP,FTP,0.12790072588766993
3,9,7,1,2.0,0,1,0,0,2,0.0,2,0,4,1,0,0,0,0,0,0,1,0,1,0,0.14285714285714285,0.3333333333333333,0.2857142857142857,0.6190476190476191,0.14285714285714285,0.3333333333333333,,0.0,0.4444444444444444,0.2222222222222222,0.5,0.5,1.0,279.125,0.3333333333333333,0.2857142857142857,-0.9905669208370308,0.0,1,1,XB,S3,334.0,False,FTP,FTP,-0.063697349167892
3,7,6,2,2.0,1,0,1,0,4,0.0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0.3333333333333333,0.42857142857142855,0.6666666666666666,1.0952380952380951,0.3333333333333333,0.4,,0.0,0.14285714285714285,0.14285714285714285,0.6666666666666666,0.3333333333333333,2.0,254.33333333333334,0.42857142857142855,0.6666666666666666,-0.38895293992872515,0.0,2,1,WC,S3,335.0,False,FTP,FTP,-0.011393582836130562
3,8,8,4,3.0,1,1,0,2,11,4.0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0.5,0.5,1.375,1.875,0.875,0.4,,0.25,0.125,0.0,0.0,1.0,0.0,162.75,0.5,1.375,2.111818364970247,0.0,0,3,BN,S3,338.0,False,BAY,BAY,0.2426123635333012
3,10,8,2,1.0,0,1,0,1,6,2.0,2,0,2,0,0,0,0,0,0,2,1,0,1,0,0.25,0.4,0.75,1.15,0.5,0.2,,0.1,0.2,0.2,0.75,0.25,3.0,283.9,0.4,0.75,-0.3477672508951126,0.0,3,1,WC,S3,339.0,False,BAY,BAY,0.004511433705834384
3,8,8,3,0.0,1,2,0,0,5,1.0,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0.375,0.375,0.625,1.0,0.25,0.5,,0.0,0.25,0.0,0.3333333333333333,0.6666666666666666,0.5,247.5,0.375,0.625,-0.28118255226088573,0.0,1,2,EN,S3,340.0,False,BAY,BAY,0.0033122718101879444
3,9,9,3,1.0,1,1,0,1,7,1.0,0,0,2,0,0,1,0,0,0,2,1,1,0,0,0.3333333333333333,0.3333333333333333,0.7777777777777778,1.1111111111111112,0.4444444444444445,0.3333333333333333,0.0,0.1111111111111111,0.2222222222222222,0.0,0.75,0.25,3.0,276.2,0.3333333333333333,0.7777777777777778,-0.6652065346983981,0.0,3,1,BP,S3,341.0,False,BAY,BAY,-0.031161310554028727
3,9,9,4,3.0,1,0,1,2,12,4.0,0,0,2,0,0,0,0,0,0,0,1,1,1,0,0.4444444444444444,0.4444444444444444,1.3333333333333333,1.7777777777777777,0.8888888888888888,0.4,,0.2222222222222222,0.2222222222222222,0.0,0.3333333333333333,0.6666666666666666,0.5,221.55555555555554,0.4444444444444444,1.3333333333333333,2.2712801949659434,0.0,1,2,1B,S3,342.0,False,BAY,BAY,0.26248736241240544
4,10,7,3,2.0,1,1,1,0,6,2.0,2,0,2,0,0,0,0,1,0,1,0,1,0,0,0.42857142857142855,0.5,0.8571428571428571,1.3571428571428572,0.42857142857142855,0.5,,0.0,0.2,0.2,0.3333333333333333,0.6666666666666666,0.5,225.6,0.5,0.8571428571428571,0.4837944503293894,0.0,1,2,SF,S3,343.0,False,BAY,BAY,0.08766760382828458
4,9,9,4,2.0,2,1,0,1,8,2.0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,0.4444444444444444,0.4444444444444444,0.8888888888888888,1.3333333333333333,0.4444444444444444,0.42857142857142855,,0.1111111111111111,0.1111111111111111,0.0,0.75,0.25,3.0,230.11111111111111,0.4444444444444444,0.8888888888888888,0.8788013368597869,0.0,3,1,EN,S3,344.0,False,BAY,BAY,0.12323947660178977
3,10,10,2,1.0,1,0,0,1,5,1.0,0,0,3,0,0,0,0,0,0,3,0,1,1,0,0.2,0.2,0.5,0.7,0.3,0.16666666666666666,,0.1,0.3,0.0,0.6,0.4,1.5,290.8,0.2,0.5,-1.5026978824261241,0.0,3,2,BP,S3,345.0,False,BAY,BAY,-0.11098162944726678
2,7,7,5,3.0,0,2,2,1,14,5.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.7142857142857143,0.7142857142857143,2.0,2.7142857142857144,1.2857142857142856,1.0,,0.14285714285714285,0.2857142857142857,0.0,,,,135.71428571428572,0.7142857142857143,2.0,3.128922114112747,0.0,0,0,XB,S3,346.0,False,BAY,BAY,0.34039392256801665
4,10,10,1,1.0,0,0,1,0,3,0.0,0,0,5,1,0,0,0,0,2,2,0,0,0,0,0.1,0.1,0.3,0.4,0.19999999999999998,0.2,,0.0,0.5,0.0,1.0,0.0,,320.1111111111111,0.1,0.3,-4.261011902445745,0.0,4,0,HK,S3,347.0,False,BAY,BAY,-0.3868130314492288
4,8,8,1,1.0,0,0,1,0,3,0.0,0,0,1,0,0,0,0,0,0,3,1,2,0,0,0.125,0.125,0.375,0.5,0.25,0.14285714285714285,,0.0,0.125,0.0,0.6666666666666666,0.3333333333333333,2.0,287.75,0.125,0.375,-2.7897600285605675,0.0,4,2,MH,S3,348.0,False,BAY,BAY,-0.24754547581978023
2,4,4,1,0.0,0,1,0,0,2,1.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.25,0.25,0.5,0.75,0.25,0.3333333333333333,,0.0,0.25,0.0,0.5,0.5,1.0,303.25,0.25,0.5,-0.04331726790321794,0.0,1,1,1B,S3,349.0,False,BAY,BAY,0.011383536727816465
5,12,10,4,3.0,4,0,0,0,4,0.0,2,0,4,0,0,0,0,0,0,1,0,1,0,0,0.4,0.5,0.4,0.9,0.0,0.6666666666666666,,0.0,0.3333333333333333,0.16666666666666666,0.5,0.5,1.0,234.0,0.5,0.4,-0.5574373756124504,0.0,1,1,BC,S3,350.0,False,2TM,BAY,-0.008597947006830264
3,7,6,3,2.0,3,0,0,0,3,0.0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0.5,0.5714285714285714,0.5,1.0714285714285714,0.0,0.75,,0.0,0.2857142857142857,0.14285714285714285,1.0,0.0,,227.42857142857142,0.5714285714285714,0.5,-0.41854198859986314,0.0,1,0,BC,S3,350.0,True,CIN,CIN,-0.01435248770324436
2,5,4,1,1.0,1,0,0,0,1,0.0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0.25,0.4,0.25,0.65,0.0,0.5,,0.0,0.4,0.2,0.0,1.0,0.0,243.2,0.4,0.25,-0.1388953870125873,0.0,0,1,BC,S3,350.0,True,BAY,BAY,0.005754540696414093
2,6,5,5,5.0,2,2,0,1,10,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,2.0,3.0,1.0,1.0,,0.16666666666666666,0.0,0.16666666666666666,,,,89.5,1.0,2.0,4.863626959702627,0.0,0,0,1B,S3,352.0,False,FTP,FTP,0.50993559124747
3,4,4,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,0,0,0,1,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.25,0.0,1.0,0.0,,440.6666666666667,0.0,0.0,-2.1286042895558825,0.0,3,0,MH,S3,353.0,False,FTP,FTP,-0.19714516543745
4,11,9,2,2.0,0,0,0,2,8,6.0,1,0,2,2,0,0,0,1,0,1,2,1,1,0,0.2222222222222222,0.2727272727272727,0.8888888888888888,1.1616161616161615,0.6666666666666666,0.0,,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.5,0.5,1.0,216.77777777777777,0.2727272727272727,0.8888888888888888,0.8490936672361504,0.0,3,3,MH,S3,354.0,False,FTP,FTP,0.12812634139849527
2,6,5,2,1.0,2,0,0,0,2,1.0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0.4,0.3333333333333333,0.4,0.7333333333333334,0.0,0.3333333333333333,,0.0,0.0,0.0,0.25,0.75,0.3333333333333333,221.16666666666666,0.3333333333333333,0.4,-0.436316074527914,0.0,1,3,BP,S3,355.0,False,FTP,FTP,-0.02005871217558401
1,1,1,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,439.0,0.0,0.0,-0.2275449101796407,0.0,0,1,BP,S3,356.0,False,FTP,FTP,-0.018825675138429507
5,12,9,5,3.0,2,1,0,2,12,7.0,3,0,1,0,0,0,0,0,0,1,0,2,0,0,0.5555555555555556,0.6666666666666666,1.3333333333333333,2.0,0.7777777777777777,0.5,,0.16666666666666666,0.08333333333333333,0.25,0.3333333333333333,0.6666666666666666,0.5,171.16666666666666,0.6666666666666666,1.3333333333333333,6.676252879032216,0.0,1,2,1B,S3,357.0,False,FTP,FTP,0.7147710784576364
8,22,21,11,6.0,5,3,2,1,21,6.0,1,0,4,0,0,0,0,0,0,2,2,2,0,0,0.5238095238095238,0.5454545454545454,1.0,1.5454545454545454,0.47619047619047616,0.625,,0.045454545454545456,0.18181818181818182,0.045454545454545456,0.6666666666666666,0.3333333333333333,2.0,209.1818181818182,0.5454545454545454,1.0,3.7605389136746794,0.0,4,2,XB,S3,358.0,False,2TM,FTP,0.4624878407172283
3,11,10,4,3.0,1,0,2,1,11,4.0,1,0,1,0,0,0,0,0,0,1,2,2,0,0,0.4,0.45454545454545453,1.1,1.5545454545454547,0.7000000000000001,0.375,,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.6,0.4,1.5,221.72727272727272,0.45454545454545453,1.1,1.5232317352819578,0.0,3,2,XB,S3,358.0,True,LAN,LAN,0.195540148203076
5,11,11,7,3.0,4,3,0,0,10,2.0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0.6363636363636364,0.6363636363636364,0.9090909090909091,1.5454545454545454,0.2727272727272727,0.875,,0.0,0.2727272727272727,0.0,1.0,0.0,,196.63636363636363,0.6363636363636364,0.9090909090909091,2.2373071783927214,0.0,1,0,XB,S3,358.0,True,FTP,FTP,0.26694769251415235
3,8,7,4,1.0,2,2,0,0,6,0.0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0.5714285714285714,0.625,0.8571428571428571,1.4821428571428572,0.2857142857142857,0.6666666666666666,,0.0,0.125,0.125,0.5,0.5,1.0,205.625,0.625,0.8571428571428571,1.1556593721616197,0.0,1,1,WC,S3,360.0,False,BAY,BAY,0.14699646425243848
3,7,6,2,2.0,2,0,0,0,2,0.0,1,0,2,0,0,0,0,0,0,0,1,1,0,0,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.7619047619047619,0.0,0.5,,0.0,0.2857142857142857,0.14285714285714285,0.5,0.5,1.0,281.0,0.42857142857142855,0.3333333333333333,-0.4381045555159845,0.0,1,1,BC,S3,362.0,False,FTP,FTP,-0.016308744394856495
2,5,5,0,0.0,0,0,0,0,0,0.0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.4,0.0,0.6666666666666666,0.3333333333333333,2.0,377.4,0.0,0.0,-1.6864537374408335,0.0,2,1,1B,S3,363.0,False,FTP,FTP,-0.14900129434641052
2,3,2,0,0.0,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,310.3333333333333,0.3333333333333333,0.0,-0.5822245238828152,0.0,0,1,BC,S3,364.0,False,LAN,LAN,-0.04643600474967783
3,5,5,1,1.0,0,0,0,1,4,1.0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.8,1.0,0.6000000000000001,,,0.2,0.8,0.0,,,,203.5,0.2,0.8,-0.28054298642533926,0.0,0,0,BN,S3,366.0,False,FTP,FTP,-0.008410219244861104
4,10,10,3,2.0,0,1,0,2,10,5.0,0,0,5,3,0,0,0,0,0,0,0,2,0,0,0.3,0.3,1.0,1.3,0.7,0.3333333333333333,,0.2,0.5,0.0,0.0,1.0,0.0,173.0,0.3,1.0,2.4219698286402087,0.0,0,2,BP,S3,367.0,False,FTP,FTP,0.28148514165936656
1,1,1,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,,,,,0.0,0.0,-0.3273242987708793,0.0,0,0,EN,S3,368.0,False,FTP,FTP,-0.02880361399755337
1,2,2,2,1.0,1,1,0,0,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.5,2.5,0.5,1.0,,0.0,0.0,0.0,,,,116.0,1.0,1.5,1.0611725931938227,0.0,0,0,BP,S3,369.0,False,FTP,FTP,0.1139748910784514
2,4,4,3,1.0,2,1,0,0,4,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.75,0.75,1.0,1.75,0.25,0.75,,0.0,0.0,0.0,0.0,1.0,0.0,165.5,0.75,1.0,2.062317848188522,0.0,0,1,1B,S3,370.0,False,FTP,FTP,0.22194704833699044
1,3,2,0,0.0,0,0,0,0,0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,348.0,0.3333333333333333,0.0,0.07857753879995111,0.0,0,1,BN,S3,375.0,False,FTP,FTP,0.019644201518598806
2,2,2,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,296.5,0.0,0.0,-0.7202528059704408,0.0,0,2,1B,S3,379.0,False,LAN,LAN,-0.06416764883797496
5,18,16,7,3.0,2,3,1,1,15,3.0,1,0,3,0,0,0,0,1,0,0,2,4,0,0,0.4375,0.4444444444444444,0.9375,1.3819444444444444,0.5,0.46153846153846156,,0.05555555555555555,0.16666666666666666,0.05555555555555555,0.2857142857142857,0.7142857142857143,0.4,223.61111111111111,0.4444444444444444,0.9375,-0.4205739485177338,0.0,2,5,BP,S3,380.0,False,LAN,LAN,0.028661290979848784
3,6,4,0,0.0,0,0,0,0,0,0.0,2,0,2,1,0,0,0,0,1,1,0,0,0,0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,,0.0,0.3333333333333333,0.3333333333333333,1.0,0.0,,301.6,0.3333333333333333,0.0,-0.6864282309885007,0.0,2,0,1B,S3,381.0,False,SCB,SCB,-0.04506992782164268
3,8,7,6,3.0,2,2,1,1,13,7.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8571428571428571,0.875,1.8571428571428572,2.732142857142857,1.0,1.0,,0.125,0.125,0.125,,,,121.625,0.875,1.8571428571428572,6.517015056022409,0.0,0,0,HK,S3,383.0,False,LAN,LAN,0.6831320326385174
8,18,16,5,3.0,4,1,0,0,6,3.0,2,0,3,0,0,0,0,0,1,0,0,6,1,0,0.3125,0.3888888888888889,0.375,0.7638888888888888,0.0625,0.38461538461538464,,0.0,0.16666666666666666,0.1111111111111111,0.125,0.875,0.14285714285714285,239.16666666666666,0.3888888888888889,0.375,-2.124834102880109,0.0,1,7,BP,S3,386.0,False,LAN,LAN,-0.14176472445638874
4,13,10,2,1.0,1,1,0,0,3,1.0,3,0,4,0,0,0,0,0,0,1,2,1,0,0,0.2,0.38461538461538464,0.3,0.6846153846153846,0.09999999999999998,0.3333333333333333,,0.0,0.3076923076923077,0.23076923076923078,0.75,0.25,3.0,304.15384615384613,0.38461538461538464,0.3,-1.0058233309237616,0.0,3,1,1B,S3,387.0,False,LAN,LAN,-0.04950772665842682
8,22,22,7,3.0,4,1,0,2,14,4.0,0,0,3,0,0,0,0,0,3,3,4,2,0,0,0.3181818181818182,0.3181818181818182,0.6363636363636364,0.9545454545454546,0.3181818181818182,0.29411764705882354,,0.09090909090909091,0.13636363636363635,0.0,0.8333333333333334,0.16666666666666666,5.0,267.1818181818182,0.3181818181818182,0.6363636363636364,-4.3276981278023,0.0,10,2,MH,S3,388.0,False,LAN,LAN,-0.34633586343046957
3,8,7,2,1.0,2,0,0,0,2,0.0,1,0,1,0,0,0,0,0,0,2,1,0,1,0,0.2857142857142857,0.375,0.2857142857142857,0.6607142857142857,0.0,0.3333333333333333,,0.0,0.125,0.125,0.75,0.25,3.0,309.75,0.375,0.2857142857142857,-1.1880189068650402,0.0,3,1,BC,S3,389.0,False,LAN,LAN,-0.0873713636502275
5,11,11,1,1.0,0,1,0,0,2,1.0,0,0,6,0,0,0,0,0,0,3,0,1,0,0,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.2727272727272727,0.09090909090909091,0.2,,0.0,0.5454545454545454,0.0,0.75,0.25,3.0,296.72727272727275,0.09090909090909091,0.18181818181818182,-2.8778611439511264,0.0,3,1,XB,S3,390.0,False,TZS,TZS,-0.24456913972023245
2,3,3,0,0.0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3333333333333333,0.0,0.5,0.5,1.0,369.0,0.0,0.0,-1.6765823796190886,0.0,1,1,S,S3,392.0,False,TZS,TZS,-0.15587179032330517
3,10,10,3,3.0,2,0,1,0,5,1.0,0,0,3,2,0,0,0,0,0,0,0,4,0,0,0.3,0.3,0.5,0.8,0.2,0.42857142857142855,,0.0,0.3,0.0,0.0,1.0,0.0,203.25,0.3,0.5,-1.781710779363164,0.0,0,4,BP,S3,397.0,False,TZS,TZS,-0.13888291914097076
3,8,7,4,3.0,1,0,0,3,13,6.0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0.5714285714285714,0.625,1.8571428571428572,2.482142857142857,1.2857142857142858,0.3333333333333333,,0.375,0.125,0.125,1.0,0.0,,187.75,0.625,1.8571428571428572,4.097343376515483,0.0,2,0,WC,S3,398.0,False,TZS,TZS,0.44116486468782484
1,1,1,0,0.0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,,,,301.0,0.0,0.0,-0.29999999999999993,0.0,0,0,BP,S3,401.0,False,TZS,TZS,-0.02607118412046543
1,1,1,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,,,,,0.0,0.0,-0.30752622293741194,0.0,0,0,BC,S3,402.0,False,FTP,FTP,-0.02682380641420663
5,15,13,4,3.0,3,1,0,0,5,2.0,2,0,1,1,0,0,0,0,0,1,3,4,0,0,0.3076923076923077,0.4,0.38461538461538464,0.7846153846153847,0.07692307692307693,0.3333333333333333,,0.0,0.06666666666666667,0.13333333333333333,0.5,0.5,1.0,254.21428571428572,0.4,0.38461538461538464,1.029507249213601,0.0,4,4,BC,S3,404.0,False,CIN,CIN,0.16188296311437858
2,5,5,2,1.0,2,0,0,0,2,2.0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0.4,0.4,0.4,0.8,0.0,0.6666666666666666,,0.0,0.4,0.0,1.0,0.0,,261.5,0.4,0.4,-0.7797949412624108,0.0,1,0,BC,S3,407.0,False,2TM,TZS,-0.058335414728568256
1,2,2,1,0.0,1,0,0,0,1,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0.5,0.5,1.0,0.0,0.5,,0.0,0.0,0.0,1.0,0.0,,268.0,0.5,0.5,0.3498506745906683,0.0,1,0,BC,S3,407.0,True,CIN,CIN,0.04284269921813596
1,3,3,1,1.0,1,0,0,0,1,0.0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,1.0,,0.0,0.6666666666666666,0.0,,,,255.0,0.3333333333333333,0.3333333333333333,-1.1296456158530792,0.0,0,0,BC,S3,407.0,True,TZS,TZS,-0.10117811394670422
2,5,5,3,2.0,1,1,0,1,7,1.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.6,0.6,1.4,2.0,0.7999999999999999,0.5,,0.2,0.0,0.0,0.5,0.5,1.0,208.8,0.6,1.4,1.0374554987966875,0.0,1,1,BN,S3,410.0,False,TZS,TZS,0.12338962927734158
1,2,2,0,0.0,0,0,0,0,0,0.0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,,,,,0.0,0.0,-1.2803274155190532,0.0,0,0,EN,S3,412.0,False,CIN,CIN,-0.12017510979283619
1,3,2,1,2.0,1,0,0,0,1,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0.6666666666666666,0.5,1.1666666666666665,0.0,0.5,,0.0,0.0,0.3333333333333333,1.0,0.0,,235.33333333333334,0.6666666666666666,0.5,0.2737780012837965,0.0,1,0,1B,S3,413.0,False,CIN,CIN,0.03916424776698334
7,16,14,2,2.0,0,1,0,1,6,1.0,2,0,2,0,0,0,0,0,0,1,3,5,1,0,0.14285714285714285,0.25,0.42857142857142855,0.6785714285714286,0.2857142857142857,0.09090909090909091,,0.0625,0.125,0.125,0.4,0.6,0.6666666666666666,303.53333333333336,0.25,0.42857142857142855,-2.0938929639351276,0.0,4,6,BP,S3,415.0,False,CIN,CIN,-0.14652824232095973
11,30,26,10,9.0,2,1,0,7,32,13.0,2,0,5,0,0,0,0,2,2,1,2,4,2,0,0.38461538461538464,0.4,1.2307692307692308,1.6307692307692307,0.8461538461538463,0.1875,,0.23333333333333334,0.16666666666666666,0.06666666666666667,0.38461538461538464,0.6153846153846154,0.625,230.9,0.4,1.2307692307692308,1.7643442322861005,0.0,5,8,BP,S3,416.0,False,CIN,CIN,0.294298899614647
2,5,4,2,1.0,0,2,0,0,4,0.0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0.5,0.6,1.0,1.6,0.5,0.6666666666666666,,0.0,0.2,0.2,1.0,0.0,,181.66666666666666,0.6,1.0,-0.15600415088321906,0.0,1,0,BP,S3,417.0,False,CIN,CIN,0.004043664309350917
2,4,4,1,0.0,1,0,0,0,1,0.0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.5,0.0,1.0,,0.0,0.75,0.0,,,,270.6666666666667,0.25,0.25,-0.31120353729823746,0.0,0,0,BC,S3,418.0,False,CIN,CIN,-0.015405090211685488
11,27,21,10,9.0,6,1,1,2,19,7.0,6,0,3,1,1,0,0,0,1,2,0,5,0,0,0.47619047619047616,0.5925925925925926,0.9047619047619048,1.4973544973544972,0.4285714285714286,0.5,1.0,0.07407407407407407,0.1111111111111111,0.2222222222222222,0.375,0.625,0.6,202.76923076923077,0.5925925925925926,0.9047619047619048,3.7750312832348714,0.0,3,5,BC,S3,419.0,False,CIN,CIN,0.4835811570709204
5,13,11,7,5.0,3,1,0,3,17,6.0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0.6363636363636364,0.6923076923076923,1.5454545454545454,2.2377622377622375,0.9090909090909091,0.5,,0.23076923076923078,0.0,0.15384615384615385,1.0,0.0,,193.83333333333334,0.6923076923076923,1.5454545454545454,4.384118035006781,0.0,4,0,SF,S3,420.0,False,CIN,CIN,0.48948640993462755
2,4,4,2,1.0,1,1,0,0,3,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.5,0.5,0.75,1.25,0.25,0.5,,0.0,0.0,0.0,0.5,0.5,1.0,235.75,0.5,0.75,-0.13175087350326342,0.0,1,1,,S3,424.0,False,LAN,LAN,0.0025401761678119166
1,3,3,0,0.0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3333333333333333,0.0,0.5,0.5,1.0,387.3333333333333,0.0,0.0,-0.7626160432966934,0.0,1,1,,S3,425.0,False,CIN,CIN,-0.06447515669106565
3,9,8,1,1.0,0,1,0,0,2,0.0,1,0,4,2,0,0,0,0,0,0,1,1,1,0,0.125,0.2222222222222222,0.25,0.4722222222222222,0.125,0.25,,0.0,0.4444444444444444,0.1111111111111111,0.3333333333333333,0.6666666666666666,0.5,295.85714285714283,0.2222222222222222,0.25,-1.5636262701757377,0.0,1,2,WC,S3,427.0,False,CIN,CIN,-0.12100328410176268
