G,PA,AB,H,R,2B,3B,HR,TB,RBI,BB,IBB,K,Auto K,SB,CS,SH,SF,GIDP,AVG,OBP,SLG,OPS,ISO,BABIP,SB%,HR%,SO%,BB%,GB%,FB%,GB/FB,Avg Diff,nOBP,nSLG,RE24,WPA,GB_outs,FB_outs,Season,Hitter ID,Team,WAR
15.0,45.0,38.0,11.0,10.0,2.0,0.0,1.0,16.0,1.0,7.0,1.0,6.0,1.0,5.0,0.0,0.0,0.0,0.0,0.2894736842105263,0.4,0.42105263157894735,0.8210526315789474,0.13157894736842102,0.3225806451612903,1.0,0.022222222222222223,0.13333333333333333,0.15555555555555556,0.2857142857142857,0.7142857142857143,0.4,220.27083333333334,0.37777777777777777,0.4358974358974359,2.811738253815397,-0.41709999999999997,6.0,15.0,S6,419,CLE,0.4688544337465587
13.0,36.0,34.0,8.0,3.0,3.0,1.0,1.0,16.0,6.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23529411764705882,0.2777777777777778,0.47058823529411764,0.7483660130718954,0.23529411764705882,0.2916666666666667,0.0,0.027777777777777776,0.25,0.05555555555555555,0.5,0.5,1.0,255.38888888888889,0.2571428571428571,0.4117647058823529,-3.0001895278621045,-0.38450000000000006,9.0,9.0,S6,421,CLE,-0.14987446609419522
4.0,10.0,10.0,2.0,2.0,1.0,0.0,1.0,6.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.2,0.6,0.8,0.39999999999999997,0.16666666666666666,0.0,0.1,0.3,0.0,0.8333333333333334,0.16666666666666666,5.0,305.9,0.2,0.6,0.12530776957495682,0.04789999999999999,5.0,1.0,S6,423,CLE,0.0542375788163888
6.0,17.0,17.0,7.0,5.0,1.0,0.0,4.0,20.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4117647058823529,0.4117647058823529,1.1764705882352942,1.5882352941176472,0.7647058823529412,0.375,0.0,0.23529411764705882,0.29411764705882354,0.0,0.2,0.8,0.25,198.88235294117646,0.4117647058823529,1.1875,2.7574955048730243,0.4704,1.0,4.0,S6,425,KCR,0.34665111364742074
2.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,323.3333333333333,0.5,1.0,-1.8887073718603227,-0.08629999999999999,3.0,0.0,S6,439,BAL,-0.17635869662836434
1.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,145.0,0.6666666666666666,0.6666666666666666,2.512358201370973,0.08360000000000001,0.0,0.0,S6,474,DET,0.26374786069476525
9.0,27.0,23.0,5.0,5.0,1.0,0.0,3.0,15.0,4.0,4.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.21739130434782608,0.3333333333333333,0.6521739130434783,0.9855072463768115,0.4347826086956522,0.15384615384615385,0.0,0.1111111111111111,0.25925925925925924,0.14814814814814814,0.4166666666666667,0.5833333333333334,0.7142857142857143,260.0,0.28,0.6521739130434783,0.5583894108828796,-0.20810000000000003,5.0,7.0,S6,477,LAD,0.16844730610729938
12.0,35.0,27.0,7.0,5.0,0.0,0.0,4.0,19.0,9.0,7.0,0.0,7.0,0.0,2.0,0.0,0.0,1.0,1.0,0.25925925925925924,0.4,0.7037037037037037,1.1037037037037036,0.4444444444444445,0.17647058823529413,1.0,0.11428571428571428,0.2,0.2,0.35714285714285715,0.6428571428571429,0.5555555555555556,213.48648648648648,0.30303030303030304,0.6551724137931034,-0.46527885284635756,0.6817,5.0,9.0,S6,479,PIT,0.09944592122149014
8.0,19.0,18.0,3.0,0.0,2.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.16666666666666666,0.21052631578947367,0.2777777777777778,0.48830409356725146,0.11111111111111113,0.17647058823529413,0.0,0.0,0.05263157894736842,0.05263157894736842,0.7647058823529411,0.23529411764705882,3.25,315.42105263157896,0.2222222222222222,0.29411764705882354,-5.10689874649102,-0.7386999999999999,13.0,4.0,S6,480,TOR,-0.4314469511172051
10.0,18.0,16.0,3.0,1.0,2.0,1.0,0.0,7.0,4.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1875,0.2222222222222222,0.4375,0.6597222222222222,0.25,0.23076923076923078,0.0,0.0,0.2222222222222222,0.05555555555555555,0.3,0.7,0.42857142857142855,258.94444444444446,0.23529411764705882,0.6,-3.5672875833396507,-0.4931,3.0,7.0,S6,485,MIN,-0.2816565149879574
15.0,45.0,39.0,12.0,5.0,3.0,1.0,1.0,20.0,7.0,6.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,1.0,0.3076923076923077,0.4,0.5128205128205128,0.9128205128205128,0.20512820512820507,0.3235294117647059,1.0,0.022222222222222223,0.08888888888888889,0.13333333333333333,0.5,0.5,1.0,226.86,0.38636363636363635,0.5128205128205128,-3.2357719409286387,0.02139999999999999,12.0,12.0,S6,487,LAA/MIN,-0.13589658572784485
15.0,36.0,33.0,12.0,6.0,2.0,0.0,1.0,17.0,5.0,3.0,0.0,4.0,0.0,8.0,3.0,0.0,0.0,0.0,0.36363636363636365,0.4166666666666667,0.5151515151515151,0.9318181818181819,0.1515151515151515,0.39285714285714285,0.7272727272727273,0.027777777777777776,0.1111111111111111,0.08333333333333333,0.5882352941176471,0.4117647058823529,1.4285714285714286,245.7872340425532,0.4166666666666667,0.5,-0.40000440390158043,0.29969999999999997,10.0,7.0,S6,488,BAL,0.11014404630185719
16.0,45.0,42.0,16.0,10.0,8.0,2.0,5.0,43.0,15.0,3.0,0.0,10.0,0.0,1.0,1.0,0.0,0.0,1.0,0.38095238095238093,0.4222222222222222,1.0238095238095237,1.446031746031746,0.6428571428571428,0.4074074074074074,0.5,0.1111111111111111,0.2222222222222222,0.06666666666666667,0.47058823529411764,0.5294117647058824,0.8888888888888888,210.31914893617022,0.4090909090909091,0.9761904761904762,2.6261474500487676,1.6930999999999998,8.0,9.0,S6,490,CIN,0.4502953533698958
16.0,44.0,41.0,9.0,5.0,0.0,1.0,4.0,23.0,7.0,3.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,0.21951219512195122,0.2727272727272727,0.5609756097560976,0.8337028824833703,0.3414634146341464,0.25,0.0,0.09090909090909091,0.38636363636363635,0.06818181818181818,0.375,0.625,0.6,267.74418604651163,0.2558139534883721,0.5609756097560976,-4.431226810402498,-0.4494999999999999,6.0,10.0,S6,492,NYM,-0.25961275286112
5.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.6666666666666666,328.5,0.0,0.0,-2.8927110948351134,-0.33549999999999996,4.0,6.0,S6,500,NYM,-0.2475643076246182
6.0,14.0,14.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.21428571428571427,0.07142857142857142,0.07692307692307693,0.0,0.0,0.07142857142857142,0.0,0.5,0.5,1.0,339.07142857142856,0.16666666666666666,0.18181818181818182,-4.98037456004461,-0.4193,7.0,7.0,S6,501,HOU,-0.4396479334020107
16.0,42.0,37.0,13.0,3.0,3.0,0.0,1.0,19.0,4.0,3.0,1.0,7.0,0.0,0.0,0.0,0.0,2.0,1.0,0.35135135135135137,0.38095238095238093,0.5135135135135135,0.8944658944658944,0.16216216216216212,0.3870967741935484,0.0,0.023809523809523808,0.16666666666666666,0.07142857142857142,0.4,0.6,0.6666666666666666,234.70731707317074,0.38461538461538464,0.5151515151515151,-3.115723357404508,0.37339999999999995,8.0,12.0,S6,502,ATL,-0.13640376793309966
11.0,31.0,29.0,8.0,3.0,3.0,0.0,0.0,11.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.27586206896551724,0.3225806451612903,0.3793103448275862,0.7018909899888766,0.10344827586206895,0.32,0.0,0.0,0.12903225806451613,0.06451612903225806,0.5789473684210527,0.42105263157894735,1.375,270.83870967741933,0.3333333333333333,0.4444444444444444,-2.2605701782852003,-0.08900000000000001,11.0,8.0,S6,510,NYY,-0.09676593206595137
12.0,32.0,31.0,11.0,6.0,3.0,0.0,5.0,29.0,12.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3548387096774194,0.375,0.9354838709677419,1.310483870967742,0.5806451612903225,0.25,0.0,0.15625,0.0625,0.03125,0.6666666666666666,0.3333333333333333,2.0,230.125,0.375,0.8064516129032258,-1.0787418434211256,0.6799000000000001,12.0,6.0,S6,516,MIN,0.025587581606345423
1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,490.0,0.0,0.0,-0.40927767965188966,-0.0786,2.0,0.0,S6,517,NYM,-0.032586407593410346
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,199.0,0.0,0.0,-0.2225867271277714,0.0002,0.0,1.0,S6,518,MIN,-0.01808799252688783
15.0,38.0,34.0,14.0,5.0,7.0,5.0,2.0,37.0,5.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4117647058823529,0.4473684210526316,1.088235294117647,1.5356037151702786,0.676470588235294,0.4444444444444444,0.0,0.05263157894736842,0.15789473684210525,0.07894736842105263,0.4375,0.5625,0.7777777777777778,199.86111111111111,0.4594594594594595,1.0294117647058822,3.0878567131145815,0.19259999999999994,7.0,9.0,S6,522,CHC,0.467271518375252
11.0,25.0,21.0,6.0,2.0,1.0,0.0,0.0,7.0,2.0,4.0,1.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.2857142857142857,0.4,0.3333333333333333,0.7333333333333334,0.047619047619047616,0.35294117647058826,0.5,0.0,0.16,0.16,0.4,0.6,0.6666666666666666,243.60714285714286,0.4,0.3333333333333333,-1.4840018953296896,0.055399999999999984,4.0,6.0,S6,525,SDP,-0.044133184885736164
14.0,34.0,33.0,9.0,5.0,0.0,0.0,2.0,15.0,3.0,1.0,0.0,5.0,0.0,7.0,1.0,0.0,0.0,0.0,0.2727272727272727,0.29411764705882354,0.45454545454545453,0.7486631016042781,0.18181818181818182,0.2692307692307692,0.875,0.058823529411764705,0.14705882352941177,0.029411764705882353,0.3157894736842105,0.6842105263157895,0.46153846153846156,240.57142857142858,0.29411764705882354,0.46875,-4.653254464132388,-0.13829999999999998,6.0,13.0,S6,529,BAL,-0.32352232009300225
10.0,27.0,27.0,5.0,4.0,1.0,0.0,4.0,18.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18518518518518517,0.18518518518518517,0.6666666666666666,0.8518518518518519,0.48148148148148145,0.05555555555555555,0.0,0.14814814814814814,0.18518518518518517,0.0,0.47058823529411764,0.5294117647058824,0.8888888888888888,237.92592592592592,0.18518518518518517,0.6296296296296297,-2.598450642890497,-0.029199999999999976,8.0,9.0,S6,530,MIL,-0.1472366992700383
11.0,28.0,27.0,8.0,2.0,1.0,0.0,0.0,9.0,2.0,1.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,2.0,0.2962962962962963,0.32142857142857145,0.3333333333333333,0.6547619047619048,0.037037037037037035,0.4,0.0,0.0,0.25,0.03571428571428571,0.6428571428571429,0.35714285714285715,1.8,260.77777777777777,0.3076923076923077,0.36,-2.0570070019672055,-0.11950000000000006,9.0,5.0,S6,539,LAA,-0.08892165499181984
13.0,29.0,24.0,6.0,5.0,0.0,0.0,2.0,12.0,4.0,4.0,1.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,0.25,0.3448275862068966,0.5,0.8448275862068966,0.25,0.2222222222222222,1.0,0.06896551724137931,0.1724137931034483,0.13793103448275862,0.6,0.4,1.5,275.6551724137931,0.32142857142857145,0.4782608695652174,-0.23001885011496992,-0.057400000000000034,9.0,6.0,S6,540,ARI,0.09794784037929306
13.0,38.0,32.0,10.0,3.0,3.0,0.0,2.0,19.0,7.0,6.0,1.0,4.0,0.0,2.0,2.0,0.0,0.0,1.0,0.3125,0.42105263157894735,0.59375,1.0148026315789473,0.28125,0.3076923076923077,0.5,0.05263157894736842,0.10526315789473684,0.15789473684210525,0.631578947368421,0.3684210526315789,1.7142857142857142,266.275,0.35135135135135137,0.5588235294117647,-2.764244091175776,0.6067,12.0,7.0,S6,541,MIA,-0.11793856205378375
16.0,46.0,42.0,18.0,8.0,6.0,0.0,1.0,27.0,7.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.42857142857142855,0.45652173913043476,0.6428571428571429,1.0993788819875776,0.21428571428571436,0.425,0.0,0.021739130434782608,0.043478260869565216,0.06521739130434782,0.5833333333333334,0.4166666666666667,1.4,239.74468085106383,0.4444444444444444,0.725,3.2407176409356433,0.17529999999999998,14.0,10.0,S6,545,LAD,0.5159230526444727
14.0,40.0,36.0,13.0,5.0,2.0,1.0,2.0,23.0,6.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3611111111111111,0.425,0.6388888888888888,1.0638888888888889,0.27777777777777773,0.4230769230769231,0.0,0.05,0.2,0.1,0.6875,0.3125,2.2,241.0,0.4,0.6388888888888888,0.3445825728967935,0.012600000000000028,11.0,5.0,S6,546,DET,0.20128546472525183
10.0,24.0,23.0,7.0,2.0,1.0,0.0,1.0,11.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.30434782608695654,0.3333333333333333,0.4782608695652174,0.8115942028985508,0.17391304347826086,0.3333333333333333,0.0,0.041666666666666664,0.16666666666666666,0.041666666666666664,0.7142857142857143,0.2857142857142857,2.5,275.8333333333333,0.34782608695652173,0.5238095238095238,-0.6371337640984353,-0.09509999999999999,10.0,4.0,S6,547,OAK,0.03638294805149996
14.0,28.0,27.0,12.0,4.0,4.0,0.0,2.0,22.0,5.0,1.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.4642857142857143,0.8148148148148148,1.279100529100529,0.37037037037037035,0.5555555555555556,0.0,0.07142857142857142,0.25,0.03571428571428571,0.375,0.625,0.6,204.96296296296296,0.4642857142857143,0.84,1.8397090754248309,0.28119999999999995,3.0,5.0,S6,549,MIL,0.3007499527473838
16.0,49.0,40.0,13.0,11.0,5.0,1.0,5.0,35.0,8.0,8.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.325,0.42857142857142855,0.875,1.3035714285714286,0.55,0.25,0.0,0.10204081632653061,0.08163265306122448,0.16326530612244897,0.5714285714285714,0.42857142857142855,1.3333333333333333,234.85416666666666,0.40425531914893614,0.925,5.649507020636435,0.6983,16.0,12.0,S6,553,DET,0.7693140311722197
13.0,32.0,30.0,8.0,5.0,3.0,1.0,1.0,16.0,4.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.3125,0.5333333333333333,0.8458333333333333,0.26666666666666666,0.3333333333333333,0.0,0.03125,0.25,0.0625,0.5,0.5,1.0,249.71875,0.3125,0.5333333333333333,2.5086398392337728,0.7129000000000001,7.0,7.0,S6,557,STL,0.3843257498718352
14.0,37.0,36.0,10.0,5.0,3.0,0.0,2.0,19.0,7.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.2777777777777778,0.2972972972972973,0.5277777777777778,0.825075075075075,0.25,0.2857142857142857,0.0,0.05405405405405406,0.16216216216216217,0.02702702702702703,0.45454545454545453,0.5454545454545454,0.8333333333333334,242.45945945945945,0.3235294117647059,0.5806451612903226,-1.1040143709742605,0.07389999999999988,10.0,12.0,S6,559,NYY,0.04391372978047849
12.0,26.0,23.0,5.0,5.0,2.0,0.0,2.0,13.0,5.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.21739130434782608,0.3076923076923077,0.5652173913043478,0.8729096989966555,0.34782608695652173,0.16666666666666666,1.0,0.07692307692307693,0.11538461538461539,0.11538461538461539,0.4,0.6,0.6666666666666666,252.26923076923077,0.34615384615384615,0.5714285714285714,-0.1067255037698207,-0.04220000000000005,6.0,9.0,S6,560,SEA,0.09776513445614003
13.0,35.0,32.0,9.0,3.0,3.0,0.0,1.0,15.0,3.0,3.0,0.0,4.0,0.0,1.0,2.0,0.0,0.0,1.0,0.28125,0.34285714285714286,0.46875,0.8116071428571429,0.1875,0.2962962962962963,0.3333333333333333,0.02857142857142857,0.11428571428571428,0.08571428571428572,0.5,0.5,1.0,263.89473684210526,0.29411764705882354,0.48484848484848486,-0.9525210400438027,-0.20220000000000005,10.0,10.0,S6,562,MIA,0.05072170250174564
9.0,24.0,24.0,5.0,2.0,0.0,2.0,1.0,12.0,6.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,0.20833333333333334,0.20833333333333334,0.5,0.7083333333333334,0.29166666666666663,0.2222222222222222,0.0,0.041666666666666664,0.20833333333333334,0.0,0.5333333333333333,0.4666666666666667,1.1428571428571428,301.5,0.20833333333333334,0.5,-4.29609131624228,-0.20260000000000003,8.0,7.0,S6,563,SFG,-0.3295128071628845
11.0,28.0,25.0,5.0,2.0,2.0,1.0,1.0,12.0,3.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.2857142857142857,0.48,0.7657142857142857,0.27999999999999997,0.2222222222222222,0.0,0.03571428571428571,0.21428571428571427,0.10714285714285714,0.4666666666666667,0.5333333333333333,0.875,263.0357142857143,0.2857142857142857,0.44,-4.769436247285023,-0.10589999999999994,7.0,8.0,S6,564,LAA,-0.3601645795236016
3.0,11.0,11.0,6.0,2.0,1.0,0.0,1.0,10.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.5454545454545454,0.9090909090909091,1.4545454545454546,0.36363636363636365,0.5555555555555556,0.0,0.09090909090909091,0.09090909090909091,0.0,0.5,0.5,1.0,212.0909090909091,0.5454545454545454,0.9090909090909091,1.1282641498601667,0.06390000000000004,2.0,2.0,S6,567,TBR,0.1587038970307991
15.0,38.0,35.0,7.0,3.0,3.0,0.0,0.0,10.0,1.0,3.0,0.0,10.0,0.0,1.0,2.0,0.0,0.0,0.0,0.2,0.2631578947368421,0.2857142857142857,0.5488721804511278,0.08571428571428569,0.28,0.3333333333333333,0.0,0.2631578947368421,0.07894736842105263,0.6666666666666666,0.3333333333333333,2.0,295.2682926829268,0.2631578947368421,0.2647058823529412,-1.4024751411890444,-0.24150000000000002,12.0,6.0,S6,570,BAL,0.018238332944889413
9.0,23.0,19.0,6.0,1.0,0.0,0.0,0.0,6.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3157894736842105,0.43478260869565216,0.3157894736842105,0.7505720823798627,0.0,0.4,0.0,0.0,0.17391304347826086,0.17391304347826086,0.7,0.3,2.3333333333333335,253.52173913043478,0.36363636363636365,0.3,-2.1175391708356353,-0.13319999999999999,7.0,3.0,S6,579,PIT,-0.11582827280810934
4.0,7.0,6.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.16666666666666666,0.14285714285714285,0.5,0.6428571428571428,0.33333333333333337,0.14285714285714285,0.0,0.0,0.0,0.0,0.5714285714285714,0.42857142857142855,1.3333333333333333,308.7142857142857,0.25,1.0,-2.690883616182808,-0.2103,4.0,3.0,S6,580,CIN,-0.23989360031705562
15.0,43.0,37.0,12.0,9.0,3.0,2.0,2.0,25.0,5.0,5.0,0.0,9.0,0.0,1.0,3.0,0.0,1.0,0.0,0.32432432432432434,0.3953488372093023,0.6756756756756757,1.071024512884978,0.3513513513513513,0.37037037037037035,0.25,0.046511627906976744,0.20930232558139536,0.11627906976744186,0.058823529411764705,0.9411764705882353,0.0625,237.34782608695653,0.3953488372093023,0.7027027027027027,6.140198414760331,0.18559999999999993,1.0,16.0,S6,582,MIN,0.7933590894692735
9.0,23.0,21.0,4.0,1.0,1.0,0.0,0.0,5.0,2.0,2.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,1.0,0.19047619047619047,0.2608695652173913,0.23809523809523808,0.4989648033126294,0.047619047619047616,0.2857142857142857,0.0,0.0,0.30434782608695654,0.08695652173913043,0.7272727272727273,0.2727272727272727,2.6666666666666665,305.56,0.21739130434782608,0.2727272727272727,-5.344333849282957,-0.37689999999999996,8.0,3.0,S6,583,SFG,-0.43850774065284154
15.0,38.0,37.0,7.0,4.0,3.0,0.0,1.0,13.0,2.0,1.0,0.0,16.0,0.0,2.0,0.0,0.0,0.0,2.0,0.1891891891891892,0.21052631578947367,0.35135135135135137,0.561877667140825,0.16216216216216217,0.3,1.0,0.02631578947368421,0.42105263157894735,0.02631578947368421,0.625,0.375,1.6666666666666667,255.45,0.19444444444444445,0.3611111111111111,-4.696786554620797,-0.6958,10.0,6.0,S6,596,NYM,-0.31119280839828584
9.0,24.0,22.0,6.0,3.0,3.0,0.0,1.0,12.0,4.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2727272727272727,0.3333333333333333,0.5454545454545454,0.8787878787878787,0.2727272727272727,0.35714285714285715,0.0,0.041666666666666664,0.2916666666666667,0.08333333333333333,0.6,0.4,1.5,245.95833333333334,0.34782608695652173,0.5714285714285714,-1.2438121324182292,-0.17679999999999998,6.0,4.0,S6,597,CIN,-0.02428488878047943
5.0,10.0,10.0,3.0,0.0,2.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.3,0.5,0.8,0.2,0.3333333333333333,0.0,0.0,0.1,0.0,0.7142857142857143,0.2857142857142857,2.5,312.6,0.3333333333333333,0.25,-1.9799010659802447,-0.08889999999999997,5.0,2.0,S6,599,MTL/SDP,-0.15628330473913135
1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,330.6666666666667,0.5,0.5,-1.2122898281750745,-0.06820000000000001,3.0,0.0,S6,600,MIL,-0.10871694225983952
1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.5,0.5,1.0,342.3333333333333,0.0,0.0,-0.631864406779661,-0.0515,1.0,1.0,S6,602,ARI,-0.05067440012029817
16.0,49.0,40.0,13.0,8.0,2.0,0.0,1.0,18.0,7.0,7.0,0.0,9.0,0.0,0.0,0.0,0.0,2.0,1.0,0.325,0.40816326530612246,0.45,0.8581632653061224,0.125,0.375,0.0,0.02040816326530612,0.1836734693877551,0.14285714285714285,0.47619047619047616,0.5238095238095238,0.9090909090909091,236.44897959183675,0.3829787234042553,0.46153846153846156,2.677825292752116,-0.010899999999999993,10.0,11.0,S6,606,MIN,0.47214585838378786
7.0,13.0,10.0,3.0,2.0,1.0,0.0,1.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.46153846153846156,0.7,1.1615384615384614,0.39999999999999997,0.2222222222222222,0.0,0.07692307692307693,0.0,0.23076923076923078,0.2857142857142857,0.7142857142857143,0.4,209.6153846153846,0.46153846153846156,0.7,1.3797989171247809,0.1405,2.0,5.0,S6,607,MIL,0.19219873412903915
3.0,7.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.2857142857142857,0.14285714285714285,0.5,0.5,1.0,328.2857142857143,0.0,0.0,-0.3898762702203564,-0.1263,2.0,2.0,S6,609,MIN,-0.009792865720810461
3.0,8.0,6.0,1.0,1.0,0.0,0.0,1.0,4.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.375,0.6666666666666666,1.0416666666666665,0.5,0.0,1.0,0.125,0.125,0.25,0.5,0.5,1.0,256.22222222222223,0.125,0.5,0.14455996415965555,-0.0206,2.0,2.0,S6,614,SDP,0.04782143790308005
11.0,26.0,25.0,6.0,4.0,3.0,1.0,2.0,17.0,5.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24,0.2692307692307692,0.68,0.9492307692307693,0.44000000000000006,0.26666666666666666,0.0,0.07692307692307693,0.3076923076923077,0.038461538461538464,0.5,0.5,1.0,248.53846153846155,0.28,0.7083333333333334,-0.8556167066940085,0.1763,6.0,6.0,S6,620,COL,0.02287601416372126
16.0,49.0,39.0,11.0,7.0,1.0,0.0,1.0,15.0,4.0,10.0,0.0,5.0,0.0,1.0,2.0,0.0,0.0,2.0,0.28205128205128205,0.42857142857142855,0.38461538461538464,0.8131868131868132,0.10256410256410259,0.30303030303030304,0.3333333333333333,0.02040816326530612,0.10204081632653061,0.20408163265306123,0.76,0.24,3.1666666666666665,265.40384615384613,0.3617021276595745,0.358974358974359,2.636857132802591,-0.053199999999999976,19.0,6.0,S6,622,BOS,0.46804904238883543
9.0,25.0,24.0,10.0,5.0,1.0,0.0,1.0,14.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.44,0.5833333333333334,1.0233333333333334,0.16666666666666669,0.42857142857142855,1.0,0.04,0.08,0.04,0.4166666666666667,0.5833333333333334,0.7142857142857143,223.03703703703704,0.44,0.6086956521739131,3.2230783812317956,0.002799999999999983,5.0,7.0,S6,623,SEA/TEX,0.4265748427704123
3.0,5.0,4.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.4,0.5,0.9,0.25,0.3333333333333333,0.0,0.0,0.2,0.2,0.5,0.5,1.0,220.6,0.4,0.6,-0.9055503964967525,0.14020000000000002,1.0,1.0,S6,629,CIN,-0.06970163872022869
13.0,38.0,32.0,11.0,8.0,2.0,1.0,3.0,24.0,10.0,5.0,0.0,8.0,0.0,2.0,1.0,0.0,1.0,0.0,0.34375,0.42105263157894735,0.75,1.1710526315789473,0.40625,0.36363636363636365,0.6666666666666666,0.07894736842105263,0.21052631578947367,0.13157894736842105,0.2857142857142857,0.7142857142857143,0.4,232.8780487804878,0.3888888888888889,0.75,2.9144195034328053,1.063,4.0,10.0,S6,638,NYM,0.44992779740707434
